battery,driver,road,traffic,time,speed,soc
healthy,aggressive,flat,heavy,9.76,82.06648764395092,94.10706550451432
healthy,aggressive,flat,heavy,9.78,82.13978160076222,94.08678407695858
healthy,aggressive,flat,heavy,9.8,82.21277467439336,94.0664846264217
healthy,aggressive,flat,heavy,9.82,82.28546783306847,94.04616722695674
healthy,aggressive,flat,heavy,9.84,82.35786204432246,94.0258319523779
healthy,aggressive,flat,heavy,9.86,82.42995827497633,94.00547887626063
healthy,aggressive,flat,heavy,9.88,82.50175749111264,93.98510807194184
healthy,aggressive,flat,heavy,9.9,82.57326065805125,93.9647196125201
healthy,aggressive,flat,heavy,9.92,82.64446874032537,93.94431357085583
healthy,aggressive,flat,heavy,9.94,82.71538270165777,93.92389001957146
healthy,aggressive,flat,heavy,9.96,82.7860035049374,93.90344903105172
healthy,aggressive,flat,heavy,9.98,82.85633211219607,93.88299067744377
healthy,aggressive,uphill,light,0.0,0.16866688303121402,99.99995835385604
healthy,aggressive,uphill,light,0.02,0.3373330548494923,99.99987506174374
healthy,aggressive,uphill,light,0.04,0.505997093040959,99.9997501241899
healthy,aggressive,uphill,light,0.06,0.6746575752457188,99.99958354207256
healthy,aggressive,uphill,light,0.08,0.843313079205837,99.9993753166209
healthy,aggressive,uphill,light,0.1,1.011962182813312,99.99912544941526
healthy,aggressive,uphill,light,0.12,1.18060346415804,99.99883394238708
healthy,aggressive,uphill,light,0.14,1.3492355015757647,99.99850079781879
healthy,aggressive,uphill,light,0.16,1.5178568736960107,99.99812601834381
healthy,aggressive,uphill,light,0.18,1.6864661594899992,99.9977096069464
healthy,aggressive,uphill,light,0.2,1.8550619383185356,99.99725156696164
healthy,aggressive,uphill,light,0.22,2.0236427899798746,99.99675190207522
healthy,aggressive,uphill,light,0.24,2.192207294757553,99.99621061632342
healthy,aggressive,uphill,light,0.26,2.3607540334681874,99.99562771409293
healthy,aggressive,uphill,light,0.28,2.529281587509238,99.9950032001207
healthy,aggressive,uphill,light,0.3,2.697788538906729,99.99433707949382
healthy,aggressive,uphill,light,0.32,2.866273470362927,99.99362935764928
healthy,aggressive,uphill,light,0.34,3.034734965303968,99.9928800403739
healthy,aggressive,uphill,light,0.36,3.203171607927441,99.99208913380404
healthy,aggressive,uphill,light,0.38,3.371581983249909,99.99125664442546
healthy,aggressive,uphill,light,0.4,3.5399646771543787,99.99038257907308
healthy,aggressive,uphill,light,0.42,3.708318276437705,99.98946694493075
healthy,aggressive,uphill,light,0.44,3.876641368857935,99.98850974953103
healthy,aggressive,uphill,light,0.46,4.044932543181581,99.98751100075494
healthy,aggressive,uphill,light,0.48,4.213190389230823,99.98647070683167
healthy,aggressive,uphill,light,0.5,4.381413497930639,99.98538887633835
healthy,aggressive,uphill,light,0.52,4.549600461355857,99.98426551819975
healthy,aggressive,uphill,light,0.54,4.717749872778122,99.98310064168795
healthy,aggressive,uphill,light,0.56,4.885860326712784,99.9818942564221
healthy,aggressive,uphill,light,0.58,5.053930418965694,99.98064637236803
healthy,aggressive,uphill,light,0.6,5.221958746679915,99.97935699983799
healthy,aggressive,uphill,light,0.62,5.389943908382328,99.97802614949025
healthy,aggressive,uphill,light,0.64,5.557884504030154,99.97665383232876
healthy,aggressive,uphill,light,0.66,5.725779135057365,99.97524005970283
healthy,aggressive,uphill,light,0.68,5.893626404420992,99.97378484330667
healthy,aggressive,uphill,light,0.7000000000000001,6.061424916647334,99.9722881951791
healthy,aggressive,uphill,light,0.72,6.2291732778780435,99.97075012770308
healthy,aggressive,uphill,light,0.74,6.396870095916112,99.96917065360533
healthy,aggressive,uphill,light,0.76,6.564513980271726,99.96754978595588
healthy,aggressive,uphill,light,0.78,6.73210354220801,99.96588753816768
healthy,aggressive,uphill,light,0.8,6.899637394786649,99.96418392399613
healthy,aggressive,uphill,light,0.8200000000000001,7.0671141529133745,99.96243895753862
healthy,aggressive,uphill,light,0.84,7.234532433383331,99.96065265323408
healthy,aggressive,uphill,light,0.86,7.401890854926303,99.9588250258625
healthy,aggressive,uphill,light,0.88,7.569188038251811,99.95695609054441
healthy,aggressive,uphill,light,0.9,7.736422606094065,99.95504586274043
healthy,aggressive,uphill,light,0.92,7.903593183256777,99.95309435825074
healthy,aggressive,uphill,light,0.9400000000000001,8.07069839665783,99.95110159321453
healthy,aggressive,uphill,light,0.96,8.237736875373798,99.9490675841095
healthy,aggressive,uphill,light,0.98,8.404707250684314,99.9469923477513
healthy,aggressive,uphill,light,1.0,8.571608156116286,99.944875901293
healthy,aggressive,uphill,light,1.02,8.738438227487949,99.94271826222449
healthy,aggressive,uphill,light,1.04,8.905196102952772,99.9405194483719
healthy,aggressive,uphill,light,1.06,9.071880423043185,99.93827947789707
healthy,aggressive,uphill,light,1.08,9.23848983071415,99.9359983692969
healthy,aggressive,uphill,light,1.1,9.405022971386558,99.93367614140273
healthy,aggressive,uphill,light,1.12,9.571478492990463,99.93131281337976
healthy,aggressive,uphill,light,1.1400000000000001,9.737855046008134,99.92890840472643
healthy,aggressive,uphill,light,1.16,9.90415128351692,99.9264629352737
healthy,aggressive,uphill,light,1.18,10.070365861231965,99.9239764251845
healthy,aggressive,uphill,light,1.2,10.236497437548701,99.92144889495302
healthy,aggressive,uphill,light,1.22,10.402544673585192,99.91888036540398
healthy,aggressive,uphill,light,1.24,10.568506233224257,99.91627085769207
healthy,aggressive,uphill,light,1.26,10.734380783155428,99.91362039330117
healthy,aggressive,uphill,light,1.28,10.900166992916699,99.91092899404366
healthy,aggressive,uphill,light,1.3,11.065863534936076,99.90819668205972
healthy,aggressive,uphill,light,1.32,11.231469084572945,99.90542347981662
healthy,aggressive,uphill,light,1.34,11.396982320159216,99.90260941010794
healthy,aggressive,uphill,light,1.36,11.56240192304028,99.89975449605286
healthy,aggressive,uphill,light,1.3800000000000001,11.727726577615746,99.89685876109543
healthy,aggressive,uphill,light,1.4000000000000001,11.892954971379977,99.89392222900373
healthy,aggressive,uphill,light,1.42,12.058085794962409,99.89094492386917
healthy,aggressive,uphill,light,1.44,12.223117742167656,99.88792687010567
healthy,aggressive,uphill,light,1.46,12.388049510015398,99.88486809244888
healthy,aggressive,uphill,light,1.48,12.552879798780047,99.88176861595535
healthy,aggressive,uphill,light,1.5,12.717607312030196,99.87862846600176
healthy,aggressive,uphill,light,1.52,12.882230756667836,99.87544766828407
healthy,aggressive,uphill,light,1.54,13.046748842967348,99.87222624881667
healthy,aggressive,uphill,light,1.56,13.211160284614275,99.86896423393158
healthy,aggressive,uphill,light,1.58,13.375463798743844,99.86566165027757
healthy,aggressive,uphill,light,1.6,13.53965810597927,99.8623185248193
healthy,aggressive,uphill,light,1.62,13.703741930469814,99.85893488483647
healthy,aggressive,uphill,light,1.6400000000000001,13.867713999928606,99.85551075792291
healthy,aggressive,uphill,light,1.6600000000000001,14.031573045670225,99.8520461719857
healthy,aggressive,uphill,light,1.68,14.19531780264804,99.8485411552443
healthy,aggressive,uphill,light,1.7,14.358947009491299,99.84499573622962
healthy,aggressive,uphill,light,1.72,14.522459408541978,99.84140994378306
healthy,aggressive,uphill,light,1.74,14.685853745891373,99.83778380705569
healthy,aggressive,uphill,light,1.76,14.849128771416444,99.83411735550719
healthy,aggressive,uphill,light,1.78,15.012283238815906,99.830410618905
healthy,aggressive,uphill,light,1.8,15.175315905646059,99.82666362732337
healthy,aggressive,uphill,light,1.82,15.338225533356368,99.82287641114229
healthy,aggressive,uphill,light,1.84,15.50101088732478,99.81904900104665
healthy,aggressive,uphill,light,1.86,15.66367073689277,99.8151814280252
healthy,aggressive,uphill,light,1.8800000000000001,15.82620385540014,99.81127372336954
healthy,aggressive,uphill,light,1.9000000000000001,15.988609020219537,99.80732591867319
healthy,aggressive,uphill,light,1.92,16.150885012790713,99.80333804583051
healthy,aggressive,uphill,light,1.94,16.31303061865452,99.79931013703579
healthy,aggressive,uphill,light,1.96,16.475044627486604,99.79524222478209
healthy,aggressive,uphill,light,1.98,16.636925833130874,99.79113434186033
healthy,aggressive,uphill,light,2.0,16.79867303363266,99.7869865213582
healthy,aggressive,uphill,light,2.02,16.960285031271603,99.78279879665912
healthy,aggressive,uphill,light,2.04,17.121760632594267,99.7785712014412
healthy,aggressive,uphill,light,2.06,17.283098648446483,99.77430376967615
healthy,aggressive,uphill,light,2.08,17.4442978940054,99.76999653562825
healthy,aggressive,uphill,light,2.1,17.605357188811244,99.76564953385324
healthy,aggressive,uphill,light,2.12,17.76627535679882,99.76126279919724
healthy,aggressive,uphill,light,2.14,17.927051226328693,99.75683636679568
healthy,aggressive,uphill,light,2.16,18.087683630218123,99.75237027207217
healthy,aggressive,uphill,light,2.18,18.248171405771664,99.74786455073742
healthy,aggressive,uphill,light,2.2,18.408513394811518,99.74331923878808
healthy,aggressive,uphill,light,2.22,18.568708443707557,99.73873437250568
healthy,aggressive,uphill,light,2.24,18.728755403407085,99.73410998845546
healthy,aggressive,uphill,light,2.2600000000000002,18.888653129464284,99.72944612348522
healthy,aggressive,uphill,light,2.2800000000000002,19.04840048206937,99.72474281472421
healthy,aggressive,uphill,light,2.3000000000000003,19.20799632607745,99.72000009958197
healthy,aggressive,uphill,light,2.32,19.3674395310371,99.71521801574714
healthy,aggressive,uphill,light,2.34,19.526728971218603,99.71039660118635
healthy,aggressive,uphill,light,2.36,19.68586352564193,99.70553589414298
healthy,aggressive,uphill,light,2.38,19.84484207810439,99.70063593313604
healthy,aggressive,uphill,light,2.4,20.00366351720798,99.69569675695895
healthy,aggressive,uphill,light,2.42,20.16232673638645,99.69071840467836
healthy,aggressive,uphill,light,2.44,20.320830633932044,99.68570091563295
healthy,aggressive,uphill,light,2.46,20.479174113021934,99.6806443294322
healthy,aggressive,uphill,light,2.48,20.63735608174436,99.67554868595522
healthy,aggressive,uphill,light,2.5,20.795375453124457,99.67041402534952
healthy,aggressive,uphill,light,2.52,20.95323114514976,99.66524038802973
healthy,aggressive,uphill,light,2.54,21.110922080795422,99.66002781467645
healthy,aggressive,uphill,light,2.56,21.2684471880491,99.65477634623495
healthy,aggressive,uphill,light,2.58,21.425805399935545,99.64948602391398
healthy,aggressive,uphill,light,2.6,21.58299565454086,99.64415688918446
healthy,aggressive,uphill,light,2.62,21.740016895036476,99.63878898377827
healthy,aggressive,uphill,light,2.64,21.896868069702776,99.63338234968698
healthy,aggressive,uphill,light,2.66,22.053548131952443,99.62793702916058
healthy,aggressive,uphill,light,2.68,22.21005604035345,99.62245306470616
healthy,aggressive,uphill,light,2.7,22.36639075865177,99.61693049908675
healthy,aggressive,uphill,light,2.72,22.52255125579377,99.61136937531988
healthy,aggressive,uphill,light,2.74,22.678536505948237,99.60576973667644
healthy,aggressive,uphill,light,2.7600000000000002,22.83434548852816,99.60013162667927
healthy,aggressive,uphill,light,2.7800000000000002,22.989977188212137,99.59445508910194
healthy,aggressive,uphill,light,2.8000000000000003,23.14543059496549,99.58874016796739
healthy,aggressive,uphill,light,2.82,23.300704704061044,99.58298690754663
healthy,aggressive,uphill,light,2.84,23.455798516099613,99.57719535235746
healthy,aggressive,uphill,light,2.86,23.61071103703013,99.57136554716314
healthy,aggressive,uphill,light,2.88,23.76544127816949,99.565497536971
healthy,aggressive,uphill,light,2.9,23.91998825622205,99.55959136703119
healthy,aggressive,uphill,light,2.92,24.074350993298822,99.55364708283531
healthy,aggressive,uphill,light,2.94,24.228528516936322,99.54766473011507
healthy,aggressive,uphill,light,2.96,24.382519860115135,99.54164435484097
healthy,aggressive,uphill,light,2.98,24.536324061278126,99.5355860032209
healthy,aggressive,uphill,light,3.0,24.68994016434834,99.52948972169884
healthy,aggressive,uphill,light,3.02,24.843367218746575,99.52335555695346
healthy,aggressive,uphill,light,3.04,24.99660427940865,99.51718355589682
healthy,aggressive,uphill,light,3.06,25.14965040680233,99.51097376567292
healthy,aggressive,uphill,light,3.08,25.302504666943936,99.50472623365638
healthy,aggressive,uphill,light,3.1,25.455166131414632,99.49844100745109
healthy,aggressive,uphill,light,3.12,25.607633877376397,99.49211813488877
healthy,aggressive,uphill,light,3.14,25.759906987587666,99.48575766402763
healthy,aggressive,uphill,light,3.16,25.91198455041865,99.47935964315099
healthy,aggressive,uphill,light,3.18,26.063865659866337,99.47292412076584
healthy,aggressive,uphill,light,3.2,26.215549415569164,99.4664511456015
healthy,aggressive,uphill,light,3.22,26.367034922821375,99.45994076660821
healthy,aggressive,uphill,light,3.24,26.518321292587057,99.45339303295572
healthy,aggressive,uphill,light,3.2600000000000002,26.66940764151385,99.44680799403189
healthy,aggressive,uphill,light,3.2800000000000002,26.820293091946333,99.44018569944129
healthy,aggressive,uphill,light,3.3000000000000003,26.9709767719391,99.43352619900377
healthy,aggressive,uphill,light,3.3200000000000003,27.1214578152695,99.42682954275308
healthy,aggressive,uphill,light,3.34,27.27173536145008,99.42009578093544
healthy,aggressive,uphill,light,3.36,27.42180855574067,99.4133249640081
healthy,aggressive,uphill,light,3.38,27.571676549160195,99.40651714263794
healthy,aggressive,uphill,light,3.4,27.72133849849812,99.39967236770003
healthy,aggressive,uphill,light,3.42,27.870793566325627,99.39279069027626
healthy,aggressive,uphill,light,3.44,28.020040921006423,99.3858721616538
healthy,aggressive,uphill,light,3.46,28.169079736707264,99.37891683332374
healthy,aggressive,uphill,light,3.48,28.317909193408155,99.3719247569797
healthy,aggressive,uphill,light,3.5,28.466528476912217,99.36489598451627
healthy,aggressive,uphill,light,3.52,28.61493677885526,99.35783056802767
healthy,aggressive,uphill,light,3.54,28.763133296715026,99.35072855980626
healthy,aggressive,uphill,light,3.56,28.911117233820125,99.34359001234111
healthy,aggressive,uphill,light,3.58,29.058887799358647,99.33641497831658
healthy,aggressive,uphill,light,3.6,29.20644420838647,99.32920351061081
healthy,aggressive,uphill,light,3.62,29.35378568183524,99.32195566229431
healthy,aggressive,uphill,light,3.64,29.500911446520078,99.31467148662851
healthy,aggressive,uphill,light,3.66,29.647820735146908,99.30735103706428
healthy,aggressive,uphill,light,3.68,29.794512786319537,99.2999943672405
healthy,aggressive,uphill,light,3.7,29.940986844546398,99.2926015309826
healthy,aggressive,uphill,light,3.72,30.08724216024698,99.28517258230106
healthy,aggressive,uphill,light,3.74,30.233277989757962,99.27770757539001
healthy,aggressive,uphill,light,3.7600000000000002,30.379093595339025,99.27020656462572
healthy,aggressive,uphill,light,3.7800000000000002,30.524688245178382,99.26266960456519
healthy,aggressive,uphill,light,3.8000000000000003,30.67006121339796,99.2550967499446
healthy,aggressive,uphill,light,3.8200000000000003,30.815211780058334,99.24748805567792
healthy,aggressive,uphill,light,3.84,30.960139231163303,99.2398435768554
healthy,aggressive,uphill,light,3.86,31.104842858664192,99.23216336874215
healthy,aggressive,uphill,light,3.88,31.249321960463853,99.2244474867766
healthy,aggressive,uphill,light,3.9,31.393575840420347,99.21669598656909
healthy,aggressive,uphill,light,3.92,31.537603808350354,99.20890892390037
healthy,aggressive,uphill,light,3.94,31.681405180032257,99.20108635472012
healthy,aggressive,uphill,light,3.96,31.824979277208936,99.1932283351455
healthy,aggressive,uphill,light,3.98,31.96832542759028,99.18533492145968
healthy,aggressive,uphill,light,4.0,32.111442964855385,99.17740617011033
healthy,aggressive,uphill,light,4.0200000000000005,32.25433122865447,99.16944213770819
healthy,aggressive,uphill,light,4.04,32.39698956461049,99.16144288102556
healthy,aggressive,uphill,light,4.0600000000000005,32.53941732432047,99.15340845699487
healthy,aggressive,uphill,light,4.08,32.681613865356525,99.14533892270713
healthy,aggressive,uphill,light,4.1,32.823578551266635,99.13723433541051
healthy,aggressive,uphill,light,4.12,32.96531075157507,99.12909475250889
healthy,aggressive,uphill,light,4.14,33.106809841782585,99.1209202315603
healthy,aggressive,uphill,light,4.16,33.2480752033663,99.11271083027552
healthy,aggressive,uphill,light,4.18,33.389106223779294,99.10446660651655
healthy,aggressive,uphill,light,4.2,33.52990229644994,99.0961876182952
healthy,aggressive,uphill,light,4.22,33.67046282078092,99.08787392377155
healthy,aggressive,uphill,light,4.24,33.81078720214799,99.07952558125251
healthy,aggressive,uphill,light,4.26,33.95087485189848,99.07114264919032
healthy,aggressive,uphill,light,4.28,34.09072518734946,99.0627251861811
healthy,aggressive,uphill,light,4.3,34.230337631785694,99.05427325096338
healthy,aggressive,uphill,light,4.32,34.36971161445726,99.0457869024166
healthy,aggressive,uphill,light,4.34,34.50884657057695,99.03726619955967
healthy,aggressive,uphill,light,4.36,34.64774194131737,99.02871120154947
healthy,aggressive,uphill,light,4.38,34.786397173807785,99.02012196767939
healthy,aggressive,uphill,light,4.4,34.92481172113065,99.01149855737788
